rest,rest_code,wdate,clean_review,emotion,tokens,pred_emotion,emotion_prob,retrain_emotion
양푼이동태찌개,2043259646,2025-10-09,찌개를 먹으러 왔다가 참치김치찌개하나와 갈비찜이있어 매운갈비찜으로 픽너무 매울까 걱정했는데 밥이랑 테이블에 준비해주신 김가루 참기름으로 비벼 먹으니 신의 한수 입니다 매운걸 못먹는 저도 아 매워매워 하며 어느순간 밥추가를 하는 중독성 있는맛 자주 생각 날듯 합니다 다음에는 소고기 미역국도 먹어봐야 겠어요,1,찌개 먹다 오다 참치 김치찌개 갈비찜 매운갈비찜 픽너무 매다 걱정 하다 밥 테이블 준비 해주다 김 가루 참기름 비비다 먹다 신의 한수 이다 맵다 걸 먹다 맵다 맵다 하다 순간 밥 추가 하다 중독 맛 자주 생각 날다 하다 소고기 미역국 먹다 보다 겠다,1,0.673519569,1
양푼이동태찌개,2043259646,2025-11-09,와여기 진짜 미쳤습니다찌개 맛집인데다가 양념게장진짜 미쳤어요 매운데 계속끌리는 이맛또 집앞에 맛집생겨서 행복해요,1,오다 진짜 미치다 찌개 맛집 다가 양념 게장 진짜 미치다 맵다 계속 끌리다 맛또 집앞 맛집 생기다 행복하다,1,0.814582481,1
양푼이동태찌개,2043259646,2025-11-13,지나가다 꼭 와보고싶었는데드디어 방문 반찬도 푸짐하고맛도 훌륭해요 재방문 각 입니다,1,지나가다 꼭 오다 보다 방문 반찬 푸다 짐 맛 훌륭하다 재 방문 이다,1,0.724372585,1
양푼이동태찌개,2043259646,2025-11-27,우와집앞에 이런식당이있었다니요맛도있고 양도만족이에용공기밥도 고봉밥 짱,1,집앞 식당 맛 양도 만족 용 공기밥 고봉 밥 짱,1,0.659839719,1
엉터리무한대패평화,1479485050,2025-11-26,내돈내산하는 고깃집이 별로 없는디여긴 벌써 두번째입니다 집에서 30분을 걸어서 올만큼 마음에 드는 고깃집면 싫어하는 사람인데 여기만 오면 라면이 너무 맛있네요 고기도 잡내없이 너무 깔꼼하고 맛있어요 매징도 넓고 쾌적하고 아이들도 너무 좋아해요,1,돈 산 고깃집 별로 없다 여기다 벌써 두번째 이다 집 걸다 오다 마음 들다 고깃집 싫어하다 사람 오다 라면 맛있다 고기 잡다 깔꼼 맛있다 징 넓다 쾌적하다 좋아하다,1,0.823055642,1
엉터리무한대패평화,1479485050,2025-11-07,냉삼이 먹고 싶어서 집에서 부지런히 30분을 걸어서 왔는데 너무 만족하고 먹었습니다 고기도 신선하고 종류도 다양하고요 아들이 좋아하는 진라면순한맛도 있어서 고기에 볶음밥에 라면까지고추짱아찌가 매콤하니 고기와 환상 궁합입니다고사리와 미나리는 두말하면 입이 아프죠 맛잘알 사장님이 촤고의 구성으로 세팅해두셨으니 오셔서 배터지게 먹고 가세요,1,냉 삼이 먹다 싶다 집 부지런하다 걸다 오다 만족하다 먹다 고기 신선하다 종류 다양하다 아들 좋아하다 진라면 맛 고기 볶음밥 라면 고추 짱아찌 매콤 하다 고기 환상 궁합 이다 사리 미나리 말 입 아프다 맛 잘알다 사장 촤고 구성 팅해 두다 오다 배 터지다 먹다 가세,1,0.817078706,1
엉터리무한대패평화,1479485050,2025-11-17,일부러 찾아온 곳인데 맛있게 잘 먹었어요고기부터 라면 볶음밥까지풀코스로 만찬을 즐겼네요,1,일부러 찾아오다 곳 맛있다 자다 먹다 고기 라면 볶음밥 풀 코스 만찬 즐기다,1,0.823078346,1
엉터리무한대패평화,1479485050,2025-11-07,매장도 넓고 깨끗해서 좋았어요 음식도 무한인데 잘 되어있어서 자주 올 거 같아요,1,매장 넓다 깨끗하다 좋다 음식 무한 자다 되어다 자주 오다 거,1,0.905718979,1
엉터리무한대패평화,1479485050,2025-11-05,무한리필인데 맛도잇고 완전짱이에요,1,무한리필 맛 잇다 완전,1,0.815882294,1
엉터리무한대패평화,1479485050,2025-09-26,라면도 밥도 고기도 무한가성비최고입니다고기냄새도안나고 정말맛있어요오랜만에 고기실컷먹고갑니다,1,라면 밥 고기 무한 성비 최고 이다 냄새 안나 정말 맛있다 실컷 먹다 가다,1,0.895236513,1
엉터리무한대패평화,1479485050,2025-10-17,고기 냄새안나고 맛있어요,1,고기 냄새 안나 맛있다,1,0.772823845,1
엉터리무한대패평화,1479485050,2025-11-15,고기 사진을 안찍어서 마지막에 비빔밥으로 한컷한번씩 오는 대패집 맛잇게 먹고갓다,1,고기 사진 찍다 마지막 비빔밥 컷 한번 오다 대패 집 맛 잇다 먹다 갓,1,0.849148687,1
엉터리무한대패평화,1479485050,2025-06-26,요즘 물가도 많이 올라 외식하기 쉽지 않은데 좋은 가격으로 좋은 퀄리티의 대패고기를 무한으로 즐길 수 있는 곳이에요 오픈한지 얼마 안되어서 그런지 매장도 엄청 쾌적하고 깔끔하게 관리되고 있더라구요 무한리필집하면 예상하는 고기 퀄리티가 있는데 여기는 고기퀄리티가 미쳤어요 볶음밥 한강라면까지 무한이라 배터지고 맛있게 먹었어요,1,요즘 물가 외식 하다 쉬다 않다 좋다 가격 좋다 퀄리티 대패 고기 무한 즐기다 수 곳 오픈 한지 안되다 그렇다 매장 쾌적하다 깔끔하다 관리 되다 무한리필 지다 예상 하다 고기 퀄리티 여기다 퀄리티 미치다 볶음밥 한강 라면 무한 배 터지다 맛있다 먹다,1,0.72801923,1
엉터리무한대패평화,1479485050,2025-11-15,여기 진짜 고기 질 좋은 것 같아요테이블 사이 간격이 넓어서 아기 유모차 태워 왔는데너무 편하고 고기 냄새도 많이 배지 않아서좋아요 맛있게 잘먹고 가용또올께요,1,진짜 고기 질 좋다 테이블 사이 간격 넓다 아기 유모차 태우다 오다 편하다 고기 냄새 배지 않다 좋다 맛있다 먹다 가용 오다,1,0.893310294,1
게장공장,2034612865,2025-11-15,간장게장 먹고싶으면 게장공장 먼저 생각나요 깔끔하고 가성비도 좋은데 비린맛도 전혀 없고 간장게장 양념게장 꽃게탕까지 구성 너무 좋아요 게다가 직원분들이 하나같이 전부 친절하셔서 올 때마다 기분 좋아지는 곳이에요 ㅎㅎ 나중에 또 올게요 잘먹고 갑니다,1,간장게장 먹다 게장 공장 먼저 생각나다 깔끔하다 가성 비도 좋다 비리다 맛 전혀 없다 간장게장 양념 게장 꽃게탕 구성 좋다 직원 친절하다 오다 기분 좋아지다 곳 나중 오다 먹다 가다,1,0.890085345,1
게장공장,2034612865,2025-10-15,남편이랑 게장먹고 싶어서 방문했는데 너무 맛잇었어요 꽃게탕이 맛있으니 게장정식으로 꼭 추천 드려요 임신기간이라 싱싱한 게장으로 찾고 있었는데 어른 아이 남녀노소 모두 방문하기 좋은 곳인듯해요 사장님도 친절하시고 인상이 너무 좋으셔서 다음엔 지인들이랑 재방문 하려구요ㅎㅎ,1,남편 게장 먹다 싶다 방문 하다 맛 잇다 꽃게탕 맛있다 게장 정식 꼭 추천 드리다 임신 기간 싱싱하다 게장 찾다 어른 남녀 노소 방문 하다 좋다 곳 듯해 사장 친절하다 인상 좋다 지인 재 방문 하다,1,0.899294991,1
게장공장,2034612865,2025-10-15,게장이 전혀 비리지 않고 깔끔해요 약간 짭조름해서 밥이랑 같이 먹으면 완전 밥도둑 입니다 ㅎㅎ 살도 통통하게 꽉 차있고 간장게장이랑 양념게장 둘 다 맛이 진해 너무 맛있어요 게장정식 구성도 알차서 강력 추천합니다 외관은 오픈한지 얼마 안돼 깔끔하고 내부는 옛날 교실 컨셉으로 꾸며져 있어 정겨워요 전주 게장 맛집 제대로 찾은 기분이라 만족스럽습니다 ㅎㅎ,1,게장 전혀 비리 않다 깔끔하다 짜다 조르다 하다 밥 먹다 완전 밥 도둑 이다 살 통통하다 꽉 차다 간장게장 양념 게장 맛 진해 맛있다 게장 정식 구성 알차다 강력 추천 하다 외관 오픈 한지 돼다 깔끔하다 내부 옛날 교실 컨셉 꾸미다 정겹다 전주 게장 맛집 제대로 찾다 기분 만족스럽다,1,0.838534567,1
게장공장,2034612865,2025-10-23,레트로 감성이 듬뿍 담긴 인테리어로 매장이 넓고깔끔하며 테이블도 넓어서 자리가 편했어요 간장게장도 맛있었지만 저는 양념게장이 좀 더 맛있었어요 원래는 간장게장을 더 좋아하는 편입니다 국내산 꽃게를 사용하신다고 하셨는데 꽃게 살도 알차게 들어있어요,1,레트로 감성 듬뿍 담기다 인테리어 매장 넓다 깔끔하다 테이블 넓다 자리 편하다 간장게장 맛있다 양념 게장 더 맛있다 원래 간장게장 더 좋아하다 편입 니 국내 산 꽃게 사용 하다 하다 꽃게 살 알차다 들다,1,0.819775859,1
게장공장,2034612865,2025-11-08,게장정식으로 간장게장 양념게장 새우장 꽃게탕 나오고 밑반찬에 김이랑 날치알 황도 백김치 깍두기까지 나와서 안물리게 맵짠얼큰 시원하게 먹었어요 안짜서 밥이 술술 들어가요 너무 짜면 밥만 도둑되는데 ㅎㅎ,1,게장 정식 간장게장 양념 게장 새우 꽃게탕 나오다 밑반찬 김이랑 날치 알 황도 백김치 깍두기 나오다 물리다 맵 짜다 얼 크다 시원하다 먹다 짜다 밥 술술 들어가다 짜다 밥 도둑 되다,0,0.578220081,1
게장공장,2034612865,2025-11-08,남친이랑 오래간만에 게장 먹고 싶어서 막 검색하다가 알게 된 집이라 모험을 하자 싶어서 왓는데너무 좋은게 매장도 넓고 깔끔하고 사장님도 친절하시고 매장 인테리어도 잘 해놓으시고 게장도 비린내가 거의 없고 간장게장을 많이 좋아해서 첫 입을 간장게장으로 햇는데 와짠맛도 심하지 않고 비린내도 거의 없어서 너무 좋아요 재방문 의사 잇음,1,남친 게장 먹다 싶다 막 검색 하다 알 되다 집 모험 하자 싶다 왓 늘다 좋다 은 매장 넓다 깔끔하다 사장 친절하다 매장 인테리어 자다 하다 게장 비리다 없다 간장게장 좋아하다 첫 입 간장게장 햇 늘다 오다 짠맛 심하다 않다 비리다 없다 좋다 재 방문 의사 잇다,1,0.886049527,1
게장공장,2034612865,2025-11-22,여행와서 들렸어요 간장 게장 양념에 한방 맛이 나서 깔끔하고 좋아요 양념 게장도 칼칼하니 맛있어요 밥도둑 간장게장이예요 전주 게장 맛집입니다,1,여행 서다 들리다 간장 게장 양념 방 맛 나서다 깔끔하다 좋다 양념 게장 칼칼하다 맛있다 밥 도둑 간장게장 전주 게장 맛집 이다,1,0.822335124,1
게장공장,2034612865,2025-11-21,너무 맛있어요 먹자마자 게가 엄청신선해서 잡내도 안난다고 하고 남자친구랑 순삭해버렸습니다 꽃게탕도 시원하니 맛나요 개추,1,맛있다 먹다 게 신선하다 잡다 나다 하다 남자친구 순삭 하다 버리다 꽃게탕 시원하다 맛 요 개추,1,0.865213482,1
게장공장,2034612865,2025-10-25,국내산 게장맛집 짜지않고 비리지 않고전주신시가지맛집 게장공장 게장정식에찐 반했답니당ㅎㅎ간장게장양념게장꽃게탕새우장까지다양하고 맛나게 맛볼수 있는 게장 맛집 인정합니당,1,국내 산 게장 맛집 짜지다 않다 비리 않다 시가지 맛집 게장 공장 게장 정식 찌다 반하다 간장게장 양념 게장 꽃게탕 새우 다양하다 맛 나다 맛보다 게장 맛집 인정 하다,1,0.775823803,1
게장공장,2034612865,2025-10-14,전주 신시가지 게장맛집 게장공장레트로감성의 깔끔한매장 살이꽉찬 간장게장 양념게장 진정한밥도둑 게장정식으로 양념게장간장게장새우장꽃게탕까지 다양하고 푸짐하게 즐길수있는 전주게장맛집 게장공장장 느므맛있어,1,전주 시가지 게장 맛집 게장 공장 레트로 감성 깔끔하다 매장 살이 꽉차다 간장게장 양념 게장 진정하다 밥 도둑 게장 정식 양념 게장 간장게장 새우 꽃게탕 다양하다 푸다 지다 즐기다 전주 게장 맛집 게장 공장장 느므 맛있다,1,0.854216153,1
더레드,36679527,2025-08-01,저녁후맥주 한잔을 위해 방문한집셋트메뉴를 주문하고맥주를 추가 주문시원하게 맥주 한잔 하고돌아갑니다재방문의사100,1,저녁 후 맥주 한잔 위해 방문 집셋트 메뉴 주문 하다 맥주 추가 주문 시원하다 맥주 한잔 하다 돌아가다 재 방문 의사,1,0.660733266,1
더레드,36679527,2024-11-19,오랜만에 들렸는데 여전히 맥주 회전율 좋고 맛있습니다,1,만 들리다 여전하다 맥주 회전 율 좋다 맛있다,1,0.913231958,1
더레드,36679527,2024-12-16,좋아요,1,좋다,1,0.983089739,1
더레드,36679527,2024-05-16,그냥그래요,0,그냥 그렇다,0,0.93555955,0
더레드,36679527,2023-12-29,쥐포땅콩에 조니하이볼로 간단하게 먹기 좋았어요 매장도 넓고 좋아요,1,쥐포 땅콩 조니 볼 간단하다 먹기 좋다 매장 넓다 좋다,1,0.889944202,1
더레드,36679527,2024-02-16,생맥 종류가 많아서 좋습니다,1,생맥 종류 많다 좋다,1,0.877656962,1
더레드,36679527,2024-04-30,내가 주문한 맥주의 서버에서 맥주를 내리지 않고 다른 브랜드명이 적힌 서버에서 내려주는걸 보고 두번다시 가면 안되겠다는 생각이 들었습니다물론 업주입장에서는 보관장소가 변경됐다는 이상한 논리를 펼칠 수 있겠지만 손님입장에서 충분히 납득할 수 있도록 영업하는게 우선이라고 생각합니다어찌됐든 여긴 앞으로 믿고 거르겠습니다,0,내 주문 맥주 서버 맥주 리지 않다 브랜드 적히다 서버 내다 보고 번 다시 가면 안되다 생각 들다 업주 입장 보관장 소가 변경 돼다 이상하다 논리 펼치다 수 손님 입장 충분하다 납득 하다 수 영업 하다 생각 하다 돼다 여기다 앞 믿다 거르 겠다,0,0.646842692,0
더레드,36679527,2024-04-24,굿,1,굿,1,0.614482538,1
더레드,36679527,2024-02-15,굿,1,굿,1,0.614482538,1
더레드,36679527,2023-06-16,야외 테라스도 있고 분위기 괜찮아요단체 모임 추천이요,1,야외 테라스 분위기 괜찮다 단체 모임 추천,1,0.661207645,1
해몽,1155765877,2025-11-12,인스타에서 보고 맛있어보여서 예약후방문했어요평일인데도 북적북적하니 인기많은집인게 느껴졌습니다미나리 샤브 버섯전골소고기 육전된장술밥들기름 칼 비빔면소갈비설 두부김치다 맛있어요원래 웬만한 술집 재방문 잘 안하는데해몽은 너무 맛있어서 연말모임 다시 여기로 예약하려고요일하시는분들도 친절하시고 너무좋아요화장실도 넓고 깨끗했습니다,1,인스타 보고 맛있다 보 후 방문 하다 평일 도 북적 북적 인기 많다 집 느껴지다 미나리 샤브 버섯 전골 소고기 된장 술밥 들기름 칼 비빔면 소갈비 설 두부김치 맛있다 요원 웬만하다 술집 재 방문 자다 하다 해몽 맛있다 연말 모임 다시 예약 하다 이다 분 친절하다 좋다 화장실 넓다 깨끗하다,1,0.878073803,1
해몽,1155765877,2025-11-24,분위기 좋은곳이에요재방문인데 이번엔 크리스마스 분위기 낭낭하고 좋아요 ㅎㅎ 사장님도 늘 친절하시고 안주들이다 맛있습니다 강추에요 딸기막걸리 먹었는데진짜 짱짱 이번에도 잘 먹고갑니당,1,분위기 좋다 곳 재 방문 크리스마스 분위기 낭낭 좋다 사장 늘 친절하다 안주 맛있다 강추 딸기 막걸리 먹다 진짜 짱짱 자다 먹다 가다,1,0.956383711,1
해몽,1155765877,2025-11-20,지나가다 분위기가 좋아서 들어왔는데 아늑한 분위기에 끌리는 메뉴가 많아서 고민하다가 미나리 버섯 샤브 전골을 시켰어요 빨간 국물인데 시원한 된장육수라 특별한 맛이었어요 친절하고 아주아주 좋았습니다,1,지나가다 분위기 좋다 들어오다 아늑하다 분위기 끌리다 메뉴 많다 고민 하다 미나리 버섯 샤브 전골 빨갛다 국물 시원하다 된장 수라 특별하다 맛 이다 친절하다 좋다,1,0.90240391,1
해몽,1155765877,2025-11-06,미나리 샤브 버섯전골하고 불고기 통 감자전 먹었어요 버섯전골 추워지는 날씨에 먹기 좋고 맛나네요 잘 먹고 갑니다,1,미나리 샤브 버섯 전골 불고기 통 감자전 먹다 버섯 전골 추워지다 날씨 먹기 좋다 맛 나다 자다 먹다 가다,1,0.89987307,1
해몽,1155765877,2025-10-24,인테리어도 좋고 사장님도 친절하시더라고요 매장도 청결하고요 기본안주도 맛있고 술도 다양하고 좋더라고요 그리고 육회가 있는데 신선하고 맛도 있더라고요 대화하면서 먹기도 엄청 좋아요ㅋㅋ 다음에도 여기서 만나기로 했어요,1,인테리어 좋다 사장 친절하다 매장 청결하다 안주 맛있다 술 다양하다 좋다 육회 신선하다 맛 대화 하다 먹기 좋다 만나다 하다,1,0.958941322,1
해몽,1155765877,2025-11-12,안주가 다 맛있어요 다음에 또 방문할게요,1,안주 맛있다 방문 하다,1,0.809278294,1
해몽,1155765877,2025-10-21,새로 생겨서와봣는데 분위기도 너무 좋고 안주도 한식이고 양도 많아요 서비스가 엄청 혜자이고 다음에 또오려구요,1,새롭다 생기다 오다 봣 늘다 분위기 좋다 안주 한식 양도 많다 서비스 혜자 오다,1,0.921583559,1
해몽,1155765877,2025-11-19,친구가 분위기좋은 곳 있다며 데리고와줬는데 너무너무 인테리어가 좋더라고요 사장님도 친절하시고 소갈비찜이 부드럽고 맛있어요 매장도 청결하니 저희동네에도 있었으면,1,친구 분위기 좋다 곳 데리다 주다 인테리어 좋다 사장 친절하다 소갈비찜 부드럽다 맛있다 매장 청결하다 동네,1,0.93953743,1
해몽,1155765877,2025-11-17,소갈비찜 맛집으로 입소문 탄 곳이더라고요 친구가 추천해 줘서 방문했는데 소문대로 맛있었어요 전주 놀러 가면 한 번씩 꼭 가게 돼요 분위기도 좋고 사장님도 친절하시니까 손님이 많은 이유가 가더라고요,1,소갈비찜 맛집 입 소문 곳 덥다 친구 추천 하다 주다 방문 하다 소문 맛있다 전주 놀다 가면 하다 번 꼭 가게 돼다 분위기 좋다 사장 친절하다 손님 많다 이유 가다,1,0.815698027,1
해몽,1155765877,2025-11-03,분위기 좋은 곳은 한번 더 방문해야죠 완전 좋네요 감자전 별로 안좋아하는데 여기서 먹고 계속 찾게 되요 너무 맛있게 먹었네요 늘 친절하신 사장님 감사합니다 이번에도 맛있게 잘 먹었어요,1,분위기 좋다 곳 한번 더 방문 하다 완전 좋다 감자전 별로 좋아하다 먹다 계속 찾다 되다 맛있다 먹다 늘 친절하다 사장 감사하다 맛있다 자다 먹다,1,0.967206664,1
돈까스짱,1169799257,2025-08-28,주문하면 튀겨줘서 좋아요세트구성이 여러가지라 선택지가 많습니다저녁 늦게는 재료 소진 될때도 있으니늦은방문은 미리 연락하는게 좋아요,1,주문 하다 튀기다 좋다 세트 구성 여러가지 선택 가다 많다 저녁 늦다 재료 소진 되다 늦다 방문 미리 연락 하다 좋다,1,0.662098941,1
돈까스짱,1169799257,2025-07-10,주문하면 바로바로 튀겨줘서 좋아요세트 구성도 여러가지 있어서선택지가 많아요,1,주문 하다 튀기다 좋다 세트 구성 여러가지 선택 가다 많다,1,0.7277428,1
돈까스짱,1169799257,2025-05-28,주문하면 바로바로 튀겨줘서 좋아요생고기를 바로 튀겨주니까 기름에 찌든것 없이 따뜻하게 바로 먹을수 있어서 좋아요세트메뉴 구성도 다양하게 있어서가족이 다같이 먹기도 좋습니다소스도 매운맛 기본맛 타르타르소스까지골고루라 좋아요,1,주문 하다 튀기다 좋다 생 고기 튀기다 기름 찌들다 따뜻하다 먹다 좋다 세트 메뉴 구성 다양하다 가족 다 먹기 좋다 소스 맵다 맛 기본 맛 타르 타르소스 좋다,1,0.869167971,1
돈까스짱,1169799257,2025-09-10,가격이 자꾸 올라 아쉽지만 맛있어요,1,가격 자꾸 아쉽다 맛있다,1,0.5537853,1
돈까스짱,1169799257,2025-01-14,돈가스 완전 바삭바삭하고 맛나요 완전 왕돈가스네요ㅎㅎ 포장해서 집에서 맛나게 먹었어용 튀김옷 바삭한 돈가스 좋아하는데 딱 그런 돈가스예요 담번에두 사갈게용 담번에는 미리 전화해놓구 포장하려구요,1,돈가스 완전 바삭바삭하다 맛 요 완전 왕 돈가스 포장 하다 집 맛 나다 먹다 튀김 옷 바삭 돈가스 좋아하다 그렇다 돈가스 담번 에두 사가다 용 담번 미리 전화하다 포장 하다,1,0.576656683,1
돈까스짱,1169799257,2024-06-12,전주 돈까스 가성비 맛집 1티어등심돈까스 4장에 1만원 요즘같은 고물가시대에말이 안되죠 근데 더 말이 안되는 거는 맛까지 있다는 거 진심 담백하고 고소하고 바삭바삭 식어도 안눅눅한 비결 궁금해영 바삭파로써 완전 돈까스 맛집으로 합격치즈고구마스틱도 달달하니 맛있고 닭안심으로 튀긴 치킨돈까스도 추천 그 외에 사이드메뉴도 종류가 다양해서 궁금하네영ㅎㅎ 으른들에겐 맥주를 부르는 안주로아이들에겐 한끼 반찬으로 자취생들에게는 알찬 도시락 구성으로 딱 돈까스짱 추천추천,1,전주 돈까스 가성 비 맛집 티어 등심 돈까스 장 요즘 고물 가시대 말 안되다 더 말 안되다 거 맛 거 진심 담백하다 고소하다 식다 눅눅하다 비결 궁금하다 바삭 파 완전 돈까스 맛집 합격 치즈 고구마 스틱 달달 하다 맛있다 닭 안심 튀기다 치킨 돈까스 추천 외 사이드 메뉴 종류 다양하다 궁금하다 으른들 맥주 부르다 안주 끼 반찬 자취 생 알차다 도시락 구성 돈까스 추천 추천,1,0.85492803,1
돈까스짱,1169799257,2024-10-23,여기 돈까스가 진짜 짱이에요ㅋㅋ바삭바삭 맛있고 가성비 최고,1,돈까스 진짜 짱 맛있다 가성 비 최고,1,0.903846199,1
돈까스짱,1169799257,2024-09-01,일끝나고 배고파서 지나는 길에 포장해와서 내일쉰다고 돈까스짱에 소주한잔 먹구잠치즈돈가스 엄청고소하고 등심이나 텐더도맛있게 먹었음 ㅎㅎ 장봐다가 해먹으려면 이렇게 부드러운 맛도 못내겠지만 1만1천원에 이재료들을구할수도 없음 배달이 직업인데 픽업하러가면사장님에 손님에대한 깊은마음이 느껴지는가게이다 조금이라도 더 맛있게 드실수있게 여러가지 노력하시는 마음이 보인다 맛있게 잘먹었습니다여러분들도 돈까스가 땡기는날에는 꼭 돈까스짱한번 드셔보세요 ㅎㅎ 배달어플에 모두등록되어 있으니까요모두 건강하시구 좋은하루되세요,1,끝나다 배고프다 지나다 길 포장 해오다 쉰 고 돈까스 소주 한잔 먹다 잠 치즈 돈가스 고소하다 등심 텐더 맛있다 먹다 장 보다 해 먹다 부드럽다 맛 내다 재료 들다 하다 없다 배달 직업 픽업 하다 사장 손님 대한 깊다 마음 느껴지다 가게 더 맛있다 들다 여러가지 노력 하다 마음 보이다 맛있다 먹다 돈까스 땡기다 날 꼭 돈까스 한번 들다 보다 배달 어플 등록 되어다 건강하다 좋다 하루 되다,1,0.893097137,1
돈까스짱,1169799257,2024-08-20,전주돈까스맛집 가성비가 너무 좋아요 맛도 최고에요 바삭함이 차원이 다릅니다꼭 드셔보세요,1,전주 돈까스 맛집 가성 비 좋다 맛 최고 바삭 함 차원 다르다 꼭 들다 보다,1,0.928168786,1
돈까스짱,1169799257,2024-08-06,즉석에서 돈까스를 튀겨주셔서 따뜻하고 바삭하게집에서 편하게 먹을 수 있어서 좋아요가격이 늘 저렴해서 좋고 가격이 저렴한데 맛있어서온 가족이 좋아해요ㅎㅎ치즈도 맛있고 등심도 맛있어요,1,즉석 돈까스 튀기다 따뜻하다 바삭 하다 집 편하다 먹다 수 좋다 가격 늘 저렴하다 좋다 가격 저렴하다 맛있다 서온 가족 좋아하다 치즈 맛있다 등심 맛있다,1,0.950158465,1
새참국수,13125737,2025-09-10,가성비 좋고 깔끔합니다,1,가성 비 좋다 깔끔하다,1,0.929391415,1
새참국수,13125737,2025-05-26,간단하게 한 끼 먹기 좋아용김치찌개는 고깃집 김치찌개 맛 고기들이 너무 많이 끓어서 다 으스러짐 조금 아쉽다국수 양 많고 굿 근데 소면 아니니 참고하세욤,1,간단하다 하다 끼 먹기 좋다 김치찌개 고깃집 김치찌개 맛 고기 끓다 스럽다 짐 아쉽다 국수 양 많다 굿 소면 아니다 참고 하다 욤,1,0.526487834,1
새참국수,13125737,2025-05-26,잘 먹었습니다 밥먹느라 음식사진을 찍지 못해서 이렇게 올립니다,1,자다 먹다 밥 먹다 음식사진 찍다 하다 올리다,1,0.908559772,1
새참국수,13125737,2025-05-18,김밥 만두 넘 맛있어써요친절하시고 맛있고 최고에요,1,김밥 만두 넘다 맛있다 써다 친절하다 맛있다 최고,1,0.862285822,1
새참국수,13125737,2025-04-24,아직 비빔국수로는 여기만한 곳을 찾을 수 없어요제 넘버원 비빔국수 맛집,1,비빔국수 기만 곳 찾다 수 없다 넘버원 비빔국수 맛집,1,0.742177777,1
새참국수,13125737,2025-05-08,검색해보고 국수가 맛있다고 해서 찾아간곳따로 나온 육수는 그냥 그랬는데 비빔국수 양념 자체가 맛있어서 순삭,1,검색 해보다 국수 맛있다 하다 찾아가다 곳 나오다 육수 그냥 비빔국수 양념 자체 맛있다 순삭,1,0.623347008,1
새참국수,13125737,2025-01-24,육개장이 나온순간 순식간에 없어졌습니다,1,육개장 나오다 순간 순식간 없어지다,0,0.532392176,1
새참국수,13125737,2025-02-19,비빔국수 물국수 다 맛있어요,1,비빔국수 물 국수 맛있다,1,0.891500889,1
새참국수,13125737,2024-12-10,친절하시고 국수도 양많고 맛 괜찮아요김치는 조금 짠느낌,1,친절하다 국수 양 많다 맛 괜찮다 김치 짜다 느낌,1,0.678233103,1
새참국수,13125737,2024-09-09,매달 24번이상 가는곳입니당 비빔국수 너무 좋아요 하아 너무 마시숴손수 만드신 반찬 넘나마시숴오콩국수 직접 국산으로 갈으신거래용 좋어하시는분들은 꼭드세용,1,매달 번 가다 곳 이다 비빔국수 좋다 말다 숴 손수 만들다 반찬 넘다 숴 콩국수 직접 국산 갈다 거래 용 좋다 분 꼭 들다,1,0.83399928,1
초록,37447891,2025-11-02,내가 좋아하는 초록원오늘은 친구들과 방문했어요메뉴 하나하나가 전부 다 맛있어요사진보니 또 먹고 싶다는 ㅎ모는 메뉴 사진처럼 예쁘고 맛나고주차장 완전 넓고 차가지고 다니는 사람은 주차도 진짜 중요하거든요그런데 초록원은 진짜 주차공간도 아주 넓어요그리고 알바분들도 다들 친절해서 식사시간 내내 기분이 좋았어요음식이 아무리 맛있어도 직원분들이 불친절하면 가고 싶은맘이 사라지는데 음식도 맛있고 직원분들 친절하고 주차장 넓고 안 갈 이유가 없네요ㅎㅎ,1,내 좋아하다 초록 오늘 친구 방문 하다 메뉴 맛있다 사진 보다 먹다 싶다 메뉴 사진 예쁘다 맛 나다 주차장 완전 넓다 차갑다 다니다 사람 주차 진짜 중요하다 초록 진짜 주차공간 아주 넓다 알바 들다 친절하다 식사 내내 기분 좋다 음식 맛있다 직원 불친절하다 가다 싶다 맘 사라지다 음식 맛있다 직원 친절하다 주차장 넓다 안 갈다 이유 없다,1,0.910000535,1
초록,37447891,2025-11-27,시금치 피자가 없어서 너무 아쉽지만 해물 볶음밥 양도많고 맛있게 먹었습니다 연어 크림 파스타도 버섯불고기 피자도 맛나게 잘 먹었습니다,1,시금치 피자 없다 아쉽다 해물 볶음밥 양도 많다 맛있다 먹다 연어 크림 파스타 버섯 불고기 피자 맛 나다 자다 먹다,1,0.758029849,1
초록,37447891,2025-08-10,초록원 시금치 파스타 좋아해서 방문했어요주말이라 주문하고 메뉴나오는데 시간은 좀 걸렸지만기다렸다가 먹은 보람은 있어요너무 맛있어요주차장 넓고 1층은 삼계탕이라 부모님과 함께 방문해도좋은 곳이에요,1,초록 시금치 파스타 좋아하다 방문 하다 주말 주문 메뉴 나오다 걸리다 기다리다 먹다 보람 맛있다 주차장 넓다 층 삼계탕 부모님 방문 하다 좋다 곳,1,0.762413792,1
초록,37447891,2025-10-02,초록원볶음밥이 리조또류보다 맛있네요 샐러드와 파스타 재료의 신선한 맛이 느껴져요,1,초록 볶음밥 리조또 류 맛있다 샐러드 파스타 재료 신선하다 맛 느껴지다,1,0.773102746,1
